state,license_number,legal_name,dba,address,city,state_code,zip,issue_date,expiration_date,status,license_type,source_file_name,parsed_at
Washington,605173520,GOLDEN QUICK STOP,,1726 E COLLEGE WAY,MOUNT VERNON,WA,98273,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605184813,STOP IN GROCERY,,33320 PACIFIC HWY S,FEDERAL WAY,WA,98003,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605119641,212 MARKET,,26625 OLD 99 N,STANWOOD,WA,98292,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605119641,212 MARKET,,26625 OLD 99 N,STANWOOD,WA,98292,,2026-03-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605119641,212 MARKET,,26625 OLD 99 N,STANWOOD,WA,98292,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605178289,SMOKE WIDOW,,11416 CANYON RD E,PUYALLUP,WA,98373,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605178289,SMOKE WIDOW,,11416 CANYON RD E,PUYALLUP,WA,98373,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605178289,SMOKE WIDOW,,11416 CANYON RD E,PUYALLUP,WA,98373,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,603508300,ZEAVY GAS STATION,,5100 25TH AVE NE,SEATTLE,WA,98105,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604276757,TWIN LAKES GROCERY,,3420 SW 320TH ST,FEDERAL WAY,WA,98023,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604739645,THREE IN ONE MARKET,,19406 HIGHWAY 99,LYNNWOOD,WA,98036,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604739645,THREE IN ONE MARKET,,19406 HIGHWAY 99,LYNNWOOD,WA,98036,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604739645,THREE IN ONE MARKET,,19406 HIGHWAY 99,LYNNWOOD,WA,98036,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604756628,SMOKE CITY GLASS AND VAPE MOSES,,206 S ALDER ST,MOSES LAKE,WA,98837,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604756628,SMOKE CITY GLASS AND VAPE MOSES,,206 S ALDER ST,MOSES LAKE,WA,98837,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604715990,BURLINGTON BIG MINI MART,,575 S BURLINGTON BLVD,BURLINGTON,WA,98233,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604715990,BURLINGTON BIG MINI MART,,575 S BURLINGTON BLVD,BURLINGTON,WA,98233,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605173520,GOLDEN QUICK STOP,,1726 E COLLEGE WAY,MOUNT VERNON,WA,98273,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605173520,GOLDEN QUICK STOP,,1726 E COLLEGE WAY,MOUNT VERNON,WA,98273,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604720295,JIMBO'S DELI MART,,165 C ST,WASHOUGAL,WA,98671,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604720295,JIMBO'S DELI MART,,165 C ST,WASHOUGAL,WA,98671,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604720295,JIMBO'S DELI MART,,165 C ST,WASHOUGAL,WA,98671,,2026-03-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604714418,SAN MARCOS MARKET,,1203 COLUMBIA AVE,BRIDGEPORT,WA,98813,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604714418,SAN MARCOS MARKET,,1203 COLUMBIA AVE,BRIDGEPORT,WA,98813,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604759028,LAKE STEVENS MINI MART,,1910 MAIN ST,LAKE STEVENS,WA,98258,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604759028,LAKE STEVENS MINI MART,,1910 MAIN ST,LAKE STEVENS,WA,98258,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604759028,LAKE STEVENS MINI MART,,1910 MAIN ST,LAKE STEVENS,WA,98258,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604734730,TORTILLERIA Y CARNICERIA MONARCA,,1108 W SYLVESTER ST,PASCO,WA,99301,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604749163,RAIN CITY URBAN MARKET,,700 S 3RD ST,RENTON,WA,98057,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604749163,RAIN CITY URBAN MARKET,,700 S 3RD ST,RENTON,WA,98057,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604448485,THE PINE TAVERN,,4818 17TH AVE NW,SEATTLE,WA,98107,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604448485,THE PINE TAVERN,,4818 17TH AVE NW,SEATTLE,WA,98107,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604448485,THE PINE TAVERN,,4818 17TH AVE NW,SEATTLE,WA,98107,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604598248,HIGH SOCIETY PRO SHOP,,1822 BROADWAY,EVERETT,WA,98201,,2026-03-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604598248,HIGH SOCIETY PRO SHOP,,1822 BROADWAY,EVERETT,WA,98201,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604598248,HIGH SOCIETY PRO SHOP,,1822 BROADWAY,EVERETT,WA,98201,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604749163,RAIN CITY URBAN MARKET,,700 S 3RD ST,RENTON,WA,98057,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,602125678,J B'S FOODS,,5503 N ALBERTA ST,SPOKANE,WA,99205,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,602125678,J B'S FOODS,,5503 N ALBERTA ST,SPOKANE,WA,99205,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,602617425,GEORGE TOWN SHELL,,6200 CORSON AVE S,SEATTLE,WA,98108,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,602617425,GEORGE TOWN SHELL,,6200 CORSON AVE S,SEATTLE,WA,98108,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,602617425,GEORGE TOWN SHELL,,6200 CORSON AVE S,SEATTLE,WA,98108,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604399636,KELLY LATTE'S LLC,,33428 192ND AVE SE,AUBURN,WA,98092,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604399636,KELLY LATTE'S LLC,,33428 192ND AVE SE,AUBURN,WA,98092,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604408177,CONNECTIONS,,3201 S 176TH ST,SEATAC,WA,98188,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604408177,CONNECTIONS,,3201 S 176TH ST,SEATAC,WA,98188,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604754685,TAGGERS MINI MART,,6615 S 12TH ST,TACOMA,WA,98465,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604754685,TAGGERS MINI MART,,6615 S 12TH ST,TACOMA,WA,98465,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604336819,LOOMIS TRAIL GOLF COURSE,,4342 LOOMIS TRAIL RD,BLAINE,WA,98230,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604336819,LOOMIS TRAIL GOLF COURSE,,4342 LOOMIS TRAIL RD,BLAINE,WA,98230,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605181623,FARMHOUSE MARKET,,33521 SE REDMOND FALL CITY RD,FALL CITY,WA,98024,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605181623,FARMHOUSE MARKET,,33521 SE REDMOND FALL CITY RD,FALL CITY,WA,98024,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605181623,FARMHOUSE MARKET,,33521 SE REDMOND FALL CITY RD,FALL CITY,WA,98024,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605231730,7-ELEVEN #38727A,,19915 S PRAIRIE RD E,BONNEY LAKE,WA,98391,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6047,,1405 N WENATCHEE AVE,WENATCHEE,WA,98801,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604755036,7-ELEVEN #38640A,,2412 136TH AVENUE CT E,SUMNER,WA,98390,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604755036,7-ELEVEN #38640A,,2412 136TH AVENUE CT E,SUMNER,WA,98390,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604755036,7-ELEVEN #38640A,,2412 136TH AVENUE CT E,SUMNER,WA,98390,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604734166,SUMNER TRUCK STOP,,2320 136TH AVE E,SUMNER,WA,98390,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604734166,SUMNER TRUCK STOP,,2320 136TH AVE E,SUMNER,WA,98390,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605231730,7-ELEVEN #38727A,,19915 S PRAIRIE RD E,BONNEY LAKE,WA,98391,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605231730,7-ELEVEN #38727A,,19915 S PRAIRIE RD E,BONNEY LAKE,WA,98391,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605220647,PRIME EXPRESS,,18616 E APPLEWAY AVE,SPOKANE VALLEY,WA,99016,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605220647,PRIME EXPRESS,,18616 E APPLEWAY AVE,SPOKANE VALLEY,WA,99016,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605220647,PRIME EXPRESS,,18616 E APPLEWAY AVE,SPOKANE VALLEY,WA,99016,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605484451,LAKEWOOD 76,,11919 PACIFIC HWY SW,LAKEWOOD,WA,98499,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604734166,SUMNER TRUCK STOP,,2320 136TH AVE E,SUMNER,WA,98390,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6624,,1501 BOMBING RANGE RD,WEST RICHLAND,WA,99353,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6624,,1501 BOMBING RANGE RD,WEST RICHLAND,WA,99353,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6624,,1501 BOMBING RANGE RD,WEST RICHLAND,WA,99353,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 9513,,2 E VALLEY MALL BLVD,UNION GAP,WA,98903,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6038,,1600 S CANYON RD,ELLENSBURG,WA,98926,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6035,,2105 W 4TH AVE,KENNEWICK,WA,99336,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6050,,2305 W ARGENT RD,PASCO,WA,99301,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6045,,640 N STRATFORD RD,MOSES LAKE,WA,98837,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6051,,315 N 2ND AVE,WALLA WALLA,WA,99362,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6034,,7707 W DESCHUTES AVE,KENNEWICK,WA,99336,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6045,,640 N STRATFORD RD,MOSES LAKE,WA,98837,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605253849,I-5 FOOD MART,,104 AVERY RD W,CHEHALIS,WA,98532,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604756628,SMOKE CITY GLASS AND VAPE MOSES,,206 S ALDER ST,MOSES LAKE,WA,98837,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604601385,SHOP-N-GO 1,,857 S 2ND AVE,WALLA WALLA,WA,99362,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605118124,OLYMPIC GROCERY,,6088 US HIGHWAY 101,AMANDA PARK,WA,98526,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605118124,OLYMPIC GROCERY,,6088 US HIGHWAY 101,AMANDA PARK,WA,98526,,2026-03-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605118124,OLYMPIC GROCERY,,6088 US HIGHWAY 101,AMANDA PARK,WA,98526,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605149988,YOONI INVESTMENT CORP,,2122 14TH AVE S,SEATTLE,WA,98144,,2026-03-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605149988,YOONI INVESTMENT CORP,,2122 14TH AVE S,SEATTLE,WA,98144,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605149988,YOONI INVESTMENT CORP,,2122 14TH AVE S,SEATTLE,WA,98144,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605123543,TENINO FOOD MART,,397 SUSSEX AVE W,TENINO,WA,98589,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605246669,FUELTRAC YAKIMA,,3508 FRUITVALE BLVD,YAKIMA,WA,98902,,2026-05-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605246669,FUELTRAC YAKIMA,,3508 FRUITVALE BLVD,YAKIMA,WA,98902,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605246669,FUELTRAC YAKIMA,,3508 FRUITVALE BLVD,YAKIMA,WA,98902,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 9513,,2 E VALLEY MALL BLVD,UNION GAP,WA,98903,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6035,,2105 W 4TH AVE,KENNEWICK,WA,99336,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604754685,TAGGERS MINI MART,,6615 S 12TH ST,TACOMA,WA,98465,,2026-05-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604565090,AIRWAY HEIGHTS STATION,,11980 W SUNSET HWY,AIRWAY HEIGHTS,WA,99001,,2026-01-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604565090,AIRWAY HEIGHTS STATION,,11980 W SUNSET HWY,AIRWAY HEIGHTS,WA,99001,,2026-01-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604565090,AIRWAY HEIGHTS STATION,,11980 W SUNSET HWY,AIRWAY HEIGHTS,WA,99001,,2026-01-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605484451,LAKEWOOD 76,,11919 PACIFIC HWY SW,LAKEWOOD,WA,98499,,2026-03-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605484451,LAKEWOOD 76,,11919 PACIFIC HWY SW,LAKEWOOD,WA,98499,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605503368,SPACE AGE SEATTLE,,7580 35TH AVE SW,SEATTLE,WA,98126,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605503368,SPACE AGE SEATTLE,,7580 35TH AVE SW,SEATTLE,WA,98126,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605503368,SPACE AGE SEATTLE,,7580 35TH AVE SW,SEATTLE,WA,98126,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604601385,SHOP-N-GO 1,,857 S 2ND AVE,WALLA WALLA,WA,99362,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604739775,4 U MART,,608 SE 157TH AVE,VANCOUVER,WA,98684,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604739775,4 U MART,,608 SE 157TH AVE,VANCOUVER,WA,98684,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604739775,4 U MART,,608 SE 157TH AVE,VANCOUVER,WA,98684,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604728056,"VDX DISTRO, INC.",,11152 FLEETWOOD ST,SUN VALLEY,CA,91352,,2026-03-31,Expired,0057,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6025,,4823 BROADMOOR BLVD,PASCO,WA,99301,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604717958,THE INN GROCERY,,102 E WATER ST,SOUTH BEND,WA,98586,,2026-03-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604717958,THE INN GROCERY,,102 E WATER ST,SOUTH BEND,WA,98586,,2026-03-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604717958,THE INN GROCERY,,102 E WATER ST,SOUTH BEND,WA,98586,,2026-03-31,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,602041706,SU MERCADITO #3,,110 ASH ST,GRANDVIEW,WA,98930,,2026-05-31,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6050,,2305 W ARGENT RD,PASCO,WA,99301,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6034,,7707 W DESCHUTES AVE,KENNEWICK,WA,99336,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6034,,7707 W DESCHUTES AVE,KENNEWICK,WA,99336,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6050,,2305 W ARGENT RD,PASCO,WA,99301,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6029,,1002 S WASHINGTON ST,KENNEWICK,WA,99337,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604566429,MATCH MART,,27909 STATE ROUTE 410 E,BUCKLEY,WA,98321,,2026-01-31,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6030,,5301 W CANAL DR,KENNEWICK,WA,99336,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6030,,5301 W CANAL DR,KENNEWICK,WA,99336,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 9513,,2 E VALLEY MALL BLVD,UNION GAP,WA,98903,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 6036,,4410 W 10TH AVE,KENNEWICK,WA,99336,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604729086,GHOST VAPE & GLASS,,3908 MERIDIAN ST,BELLINGHAM,WA,98226,,2026-04-30,Expired,0060,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604729086,GHOST VAPE & GLASS,,3908 MERIDIAN ST,BELLINGHAM,WA,98226,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604608505,COURT STREET MINI MART,,3720 W COURT,PASCO,WA,99301,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604608505,COURT STREET MINI MART,,3720 W COURT,PASCO,WA,99301,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,600115909,CIRCLE K 9660,,220 LINCOLN ST,HOQUIAM,WA,98550,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604602326,7-ELEVEN #19648E,,3209 NORTHWEST AVE,BELLINGHAM,WA,98225,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604602326,7-ELEVEN #19648E,,3209 NORTHWEST AVE,BELLINGHAM,WA,98225,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,604602326,7-ELEVEN #19648E,,3209 NORTHWEST AVE,BELLINGHAM,WA,98225,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605230004,SIVIA DISTRIBUTOR,,1728 N HEMLOCK RD,MOSES LAKE,WA,98837,,2026-04-30,Expired,0060,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605230004,SIVIA DISTRIBUTOR,,1728 N HEMLOCK RD,MOSES LAKE,WA,98837,,2026-04-30,Expired,0059,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605230004,SIVIA DISTRIBUTOR,,1728 N HEMLOCK RD,MOSES LAKE,WA,98837,,2026-04-30,Expired,0061,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605230004,SIVIA DISTRIBUTOR,,1728 N HEMLOCK RD,MOSES LAKE,WA,98837,,2026-04-30,Expired,0057,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605754710,AVE SMOKE VAPE,,4140 UNIVERSITY WAY NE,SEATTLE,WA,98105,,2026-02-28,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605754710,AVE SMOKE VAPE,,4140 UNIVERSITY WAY NE,SEATTLE,WA,98105,,2026-02-28,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,602604181,FAST EDDIES VALERO,,11801 HWY 99,EVERETT,WA,98204,,2026-04-30,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,602604181,FAST EDDIES VALERO,,11801 HWY 99,EVERETT,WA,98204,,2026-04-30,Expired,0063,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,602604181,FAST EDDIES VALERO,,11801 HWY 99,EVERETT,WA,98204,,2026-04-30,Expired,0056,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
Washington,605754710,AVE SMOKE VAPE,,4140 UNIVERSITY WAY NE,SEATTLE,WA,98105,,2026-02-28,Expired,0136,CIG_TOB_VAPE_021026.xlsx,2026-06-29T13:32:07Z
